Symbol,Name,Sector,Industry
187220,디티앤씨,기타 과학기술 서비스업,전기전자규격 인증서비스
227950,마이크로텍,특수 목적용 기계 제조업,기업인수 및 합병
080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터"
101330,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스
029480,바른테크놀로지,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리"
038460,바이오스마트,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매"
226340,본느,기타 화학제품 제조업,기업인수합병
121800,비덴트,통신 및 방송 장비 제조업,방송용 LCD모니터
086670,비엠티,일반 목적용 기계 제조업,"정밀계장용피팅및밸브류,전원분배장치(MCPD)"
053700,삼보모터스,자동차 신품 부품 제조업,증명서 자동발급기
054540,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품"
000250,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신"
043710,서울리거,광고업,모바일 주변 기기류
063170,서울옥션,상품 중개업,미술품경매
011370,서한,건물 건설업,"건축, 토목"
037350,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조"
036630,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기
208370,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기"
043100,솔고바이오,의료용 기기 제조업,"가정용 온열치료기,의료기구"
099440,스맥,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조
033170,시그네틱스,반도체 제조업,반도체 패키징
048870,시너지이노베이션,의료용 기기 제조업,카메라 어플리케이션 프로세서(CAP)
002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등)
307180,신영스팩4호,금융 지원 서비스업,기업인수
138070,신진에스엠,기타 금속 가공제품 제조업,표준 플레이트
056700,신화인터텍,플라스틱제품 제조업,디스플레이 BLU용 광학필름
243840,신흥에스이씨,일차전지 및 축전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)"
010280,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)"
122800,썬텍,금속 주조업,열간 압연롤
123860,아나패스,반도체 제조업,Timing Controller(TCON)
143160,아이디스,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)"
099190,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등"
032080,아즈텍WB,"섬유제품 염색, 정리 및 마무리 가공업",직물
148250,알엔투테크놀로지,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더"
290740,액트로,특수 목적용 기계 제조업,모바일용 액츄에이터 및 조립자동화 설비
238090,앤디포스,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름"
255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원"
030960,양지사,인쇄 및 인쇄관련 산업,다이어리
102120,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라"
041440,에버다임,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업"
101490,에스앤에스텍,전자부품 제조업,블랭크마스크
031330,에스에이엠티,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업"
007820,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비"
052020,에스티큐브,전자부품 제조업,"전자부품, 정보통신기기, 지능형로봇외"
058610,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor
200710,에이디테크놀로지,반도체 제조업,주문형 반도체
224110,에이텍티앤,통신 및 방송 장비 제조업,교통카드단말기
038870,에코바이오,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기"
064090,에프앤리퍼블릭,상품 종합 도매업,CCTV CAMERA 등
067570,엔브이에이치코리아,자동차 신품 부품 제조업,"헤드라이너, NVH부품"
031860,엔에스엔,상품 종합 도매업,FLC
310840,엔에이치스팩13호,금융 지원 서비스업,기업인수합병
048830,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업
033160,엠케이전자,전자부품 제조업,반도체용세금선
036560,영풍정밀,일반 목적용 기계 제조업,"펌프, 벨브, 공사,주조 등"
053280,예스24,무점포 소매업,"도서,음반/DVD,화장품"
226400,오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생분해성 복합소재 기반 임플란트
080580,오킨스전자,전자부품 제조업,반도체 검사용 소켓
052770,와이디온라인,소프트웨어 개발 및 공급업,e-Business Solution & Service
155650,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등"
251370,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등"
114630,우노앤컴퍼니,화학섬유 제조업,"PVC가발사, 난연고열사"
215360,우리산업,자동차 신품 부품 제조업,ACTUATOR 등
037400,우리조명,전구 및 조명장치 제조업,"변환장치 제조업 백열전구, 형광등"
114190,웰크론강원,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러)
112040,위메이드,소프트웨어 개발 및 공급업,미르의전설2
011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등"
049520,유아이엘,전자부품 제조업,스마트폰 기구부품
258610,이더블유케이,"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비(열수기화기, 응축기 등)"
033110,이디,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자계측기
086890,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제"
900110,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류"
052190,이에스에이,창작 및 예술관련 서비스업,게임소프트웨어(창세기전시리즈)
226360,이엑스티,토목 건설업,기업인수합병
123570,이엠넷,광고업,온라인 검색광고 대행
095190,이엠코리아,특수 목적용 기계 제조업,CNC공작기계등
016250,이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사"
134060,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재)
001840,이화공영,건물 건설업,도급공사
060150,인선이엔티,폐기물 처리업,건축폐기물처리
158310,인터불스,특수 목적용 기계 제조업,"FPCB 공정 자동화 장비(가이드홀펀처, 비젼프레스, 커버레이가접기 등)"
035080,인터파크홀딩스,기타 금융업,지주회사
189300,인텔리안테크,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나"
175140,인포마크,통신 및 방송 장비 제조업,"웨어러블 디바이스, 모바일 라우터"
041020,인프라웨어,소프트웨어 개발 및 공급업,임베디드브라우저(WAP브라우저)
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS)
068330,일신바이오,일반 목적용 기계 제조업,초저온냉동고및동결건조기
950140,잉글우드랩,기타 화학제품 제조업,기초화장품(화장품 제조)
049630,재영솔루텍,사진장비 및 광학기기 제조업,플라스틱 사출금형
110020,전진바이오팜,기타 화학제품 제조업,"방충방향제, 유해동물피해감소제, 기생충피해감소제"
208140,정다운,"도축, 육류 가공 및 저장 처리업",기업 인수 및 합병
095700,제넥신,자연과학 및 공학 연구개발업,항체융합단백질 치료제 및 유전자치료 백신개발
051980,중앙리빙테크,플라스틱제품 제조업,PVC샤시
072020,중앙백신,기초 의약물질 및 생물학적 제제 제조업,동물용백신
051160,지어소프트,소프트웨어 개발 및 공급업,"Mobile Solution & Platform, Internet GIS, Mobile Service"
013720,청보산업,자동차 신품 부품 제조업,엔진부품
094360,칩스앤미디어,소프트웨어 개발 및 공급업,비디오 IP
016920,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀"
900310,컬러레이,회사 본부 및 경영 컨설팅 서비스업,화장품용 진주광택안료
263700,케어랩스,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션"
192250,케이사인,소프트웨어 개발 및 공급업,
217600,켐온,자연과학 및 공학 연구개발업,비임상연구시험대행
051780,큐로홀딩스,음·식료품 및 담배 도매업,"DTIS, Probe Card, H.F PCB"
044490,태웅,기타 금속 가공제품 제조업,자유형단조품
057880,토필드,영상 및 음향기기 제조업,셋톱박스(디지털위성방송수신기)
084730,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
033540,파라텍,특수 목적용 기계 제조업,소방기기
214450,파마리서치프로덕트,생활용품 도매업,재생의약품
170790,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽"
087010,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재
043370,평화정공,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지"
290720,푸드나무,무점포 소매업,
195440,퓨전데이타,소프트웨어 개발 및 공급업,가상화솔루션 등
053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품"
075130,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스
166090,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스"
106190,하이텍팜,기타 전문 도매업,주사제용 무균 원료의약품(Sterile Imipenem 외)
240540,한국4호스팩,금융 지원 서비스업,기업인수합병
025550,한국선재,1차 철강 제조업,철강선재류
039740,한국정보공학,기타 전문 도매업,"그룹웨어, 자료관리시스템"
021650,한국큐빅,플라스틱제품 제조업,Curl Fit(표면처리사업)
070300,한솔시큐어,소프트웨어 개발 및 공급업,"USIM카드, 금융카드"
045100,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비
066110,한프,컴퓨터 및 주변장치 제조업,OPC Drum
102210,해덕파워웨이,선박 및 보트 건조업,선박방향타
008800,행남사,"내화, 비내화 요업제품 제조업",자기
204990,현성바이탈,기타 식품 제조업,"건강식품, 수소수기 등"
092300,현우산업,전자부품 제조업,인쇄회로판(PCB)
064240,홈캐스트,영상 및 음향기기 제조업,디지털 셋톱박스
126640,화신정공,자동차 신품 부품 제조업,자동차부품
290270,휴네시온,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet)
024060,흥구석유,기타 전문 도매업,휘발유등
238490,힘스,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등"
083660,CSA 코스믹,플라스틱제품 제조업,"물탱크,상하수도용도류벽,축산탱크"
245620,EDGC,자연과학 및 공학 연구개발업,유전체 분석 진단 서비스
900290,GRT,기타 금융업,"광학필름, 포장필름"
067290,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이"
035900,JYP Ent.,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품
044180,KD건설,건물 건설업,몰드베이스(Mold Base)
036030,KTH,상품 중개업,"K쇼핑, 콘텐츠유통, ICT"
218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터
255220,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘"
198440,고려시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘"
049720,고려신용정보,기타 사업지원 서비스업,"채권추심, 신용조사"
307870,골든브릿지이안5호,금융 지원 서비스업,기업인수합병
035460,기산텔레콤,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등"
130580,나이스디앤비,기타 사업지원 서비스업,기업신용조사 보고서
111710,남화산업,스포츠 서비스업,골프장 서비스
072770,네오디안테크놀로지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼
065170,넥스트BT,음·식료품 및 담배 도매업,건강보조식품 등
069140,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설"
017650,대림제지,기타 종이 및 판지 제품 제조업,골판지원지
253590,대신밸런스제3호스팩,금융 지원 서비스업,기업인수 및 합병
307750,대신밸런스제6호스팩,금융 지원 서비스업,기업 인수 및 합병
020180,대신정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융S/W, OKnet, DS-NET, Output 솔루션"
021040,대호피앤씨,1차 철강 제조업,냉간압조용선재
067080,대화제약,의약품 제조업,"후로스판, 세파메칠 등"
035290,더블유에프엠,"서적, 잡지 및 기타 인쇄물 출판업","방과후컴퓨터상설반,교재및CD"
139050,데일리블록체인,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","용역서비스(ITS,BIS,ATMS,BRT)"
075970,동국알앤에스,기타 비금속 광물제품 제조업,"내화물, 페라이트, 세라믹"
088910,동우팜투테이블,"도축, 육류 가공 및 저장 처리업","육계,삼계"
187870,디바이스이엔지,특수 목적용 기계 제조업,OLED용 FM MASK 세정장비
196490,디에이테크놀로지,특수 목적용 기계 제조업,2차전지설비
101000,디엠씨,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대"
079810,디이엔티,특수 목적용 기계 제조업,FPD공정검사장비
197140,디지캡,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등"
042510,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급
141080,레고켐바이오,자연과학 및 공학 연구개발업,신약후보물질 발굴을 통한 License-Out
060300,레드로버,"영화, 비디오물, 방송프로그램 제작 및 배급업","콘텐츠제작, 4D 시네마 시스템 및 영상관 구축, 3D융합, 3D HW, 3D SW, VR"
215100,로보로보,기타 전기장비 제조업,교육용로봇
060240,룽투코리아,소프트웨어 개발 및 공급업,"CTI 콜센타, VoiceGood, WIN-CARD"
039980,리노스,"섬유, 의복, 신발 및 가죽제품 소매업","TRS통신, Kipling Bag외"
197210,리드,특수 목적용 기계 제조업,"LCD 장비(In-Line System, TCU, TRU)"
141070,맥스로텍,특수 목적용 기계 제조업,갠트리로봇 공장자동화시스템
133750,메가엠디,일반 교습 학원,"의학, 치의학, 법학 전문대학원, 약학대학 입학시험 대비 강의"
065650,메디프론,기계장비 및 관련 물품 도매업,음반재킷 제작
021880,메이슨캐피탈,기타 금융업,리스수입
001810,무림SP,"펄프, 종이 및 판지 제조업","아트지,CCP지"
095500,미래나노텍,플라스틱제품 제조업,LCDBLU용광학필름
265480,미래에셋대우스팩1호,금융 지원 서비스업,기업인수합병
214180,민앤지,기타 정보 서비스업,휴대폰부가서비스
142760,바이오리더스,자연과학 및 공학 연구개발업,"자궁경부상피이형증 치료제, 자궁경부전암 치료백신"
036620,버추얼텍,기타 전문 도매업,"고지유통, ERP시스템 운영"
066410,버킷스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",DVD타이틀
299910,베스파,소프트웨어 개발 및 공급업,모바일게임
100120,뷰웍스,의료용 기기 제조업,X-Ray Detector
090460,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB)
042370,비츠로테크,기타 금융업,"차단기, 개폐기"
065450,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자전시스템 장치류
100090,삼강엠앤티,1차 철강 제조업,"후육강관제조업,조선블록제조업"
009620,삼보산업,1차 비철금속 제조업,알미늄괴
111870,삼본정밀전자,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드"
309930,삼성머스트스팩3호,금융 지원 서비스업,기업인수합병
019770,서연탑메탈,특수 목적용 기계 제조업,자동차금형.건설중장비 부품
123420,선데이토즈,소프트웨어 개발 및 공급업,모바일게임
171090,선익시스템,특수 목적용 기계 제조업,OLED 증착장비
067770,세진티에스,전자부품 제조업,TFT-LCD용 광기능성 시트
053450,세코닉스,사진장비 및 광학기기 제조업,"CCD렌즈, 광PICK-UP렌즈"
154040,솔루에타,전자부품 제조업,전자파 차폐소재
036830,솔브레인,기타 화학제품 제조업,"반도체,디스플레이,2차전지 공정용 화학제품"
230980,솔트웍스,소프트웨어 개발 및 공급업,기업인수 및 합병
084180,수성,일반 목적용 기계 제조업,전동지게차
277480,신한제4호스팩,금융 지원 서비스업,기업 인수 합병
108320,실리콘웍스,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등"
037760,쎄니트,1차 철강 제조업,스테인레스 냉연강판
260930,씨티케이코스메틱스,기타 화학제품 제조업,완제 화장품 (색조 및 기초)
025980,아난티,스포츠 서비스업,양가죽원단
127710,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠
054800,아이디스홀딩스,기타 전문 서비스업,비금융지주회사
060570,아이리버,영상 및 음향기기 제조업,휴대용 MP3 Player
214430,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서"
114810,아이원스,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조"
185490,아이진,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 자궁경부암 예방 백신 등"
059100,아이컴포넌트,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업
027360,아주IB투자,기타 금융업,
001540,안국약품,의약품 제조업,"그랑파제, 토비콤-S"
260660,알리코제약,의료용품 및 기타 의약 관련제품 제조업,완제 의약품
097780,에스맥,통신 및 방송 장비 제조업,휴대폰용키모듈
103230,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품"
060540,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","이동통신중계기용부품(제어기,광모듈,RF필터)"
080000,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등"
237690,에스티팜,의약품 제조업,원료의약품
050320,에이앤티앤,기계장비 및 관련 물품 도매업,"중대형 서버, 시스템 S/W"
067630,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업","ESCO 사업, 신재생에너지 사업"
239610,에이치엘사이언스,기타 식품 제조업,건강기능식품 등
071670,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)"
182400,에이티젠,기초 의약물질 및 생물학적 제제 제조업,"연구용 시약, NK Vue KIT"
128540,에코캡,자동차 신품 부품 제조업,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)"
173940,에프엔씨엔터,오디오물 출판 및 원판 녹음업,"콘서트, 음반/음원"
065160,에프티이앤이,화학섬유 제조업,빙축열냉방시스템
290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)"
009780,엠에스씨,기타 식품 제조업,식품첨가물
204020,엠코르셋,봉제의복 제조업,"내의(원더브라, 플레이텍스, 미싱도로시, 르페)"
259630,엠플러스,특수 목적용 기계 제조업,이차전지 자동화 조립설비
036180,영인프런티어,기계장비 및 관련 물품 도매업,"무선통신,방송및응용장치제조업"
080520,오디텍,반도체 제조업,"광반도체,소자및모듈"
039830,오로라,전문디자인업,"캐릭터디자인,캐릭터완구 등"
057030,와이비엠넷,교육지원 서비스업,"온라인교육, 수수료수입 등"
101170,우림기계,일반 목적용 기계 제조업,"트랜스미션,감속기,기어전동축 제조"
065680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터
018620,우진비앤지,의약품 제조업,"슈퍼티아,안티펜SM"
299900,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업","VFX, 뉴미디어 등 특수영상 컨텐츠 제작"
136540,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)"
018000,유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워"
241690,유니테크노,자동차 신품 부품 제조업,자동차 엔진파워트레인/모터 부품 제조 및 조립
048430,유라테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그"
056090,유앤아이,의료용 기기 제조업,정형외과용 신체보정용 의료기기
060230,이그잭스,전자부품 제조업,화학제품 및 전자재료
024810,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원장치
041830,인바디,의료용 기기 제조업,정밀 체성분 분석기
119610,인터로조,사진장비 및 광학기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)"
017250,인터엠,영상 및 음향기기 제조업,음향기기
051370,인터플렉스,전자부품 제조업,연성회로기판(Flexible PCB)
019540,일지테크,자동차 신품 부품 제조업,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)"
123330,제닉,기타 화학제품 제조업,"하이드로겔 마스크 팩, 기타화장품"
033050,제이엠아이,기록매체 복제업,CD복제품
044060,조광ILI,일반 목적용 기계 제조업,"안전밸브,스팀트랩"
263860,지니언스,소프트웨어 개발 및 공급업,네트워크 접근 제어 솔루션(NAC)
204840,지엘팜텍,자연과학 및 공학 연구개발업,의약품 연구개발업
018290,지엠피,컴퓨터 및 주변장치 제조업,라미네이팅필름
106080,지투하이소닉,전자부품 제조업,휴대폰 카메라용 Auto Focus Actuator
219750,지티지웰니스,의료용 기기 제조업,의료기기 및 미용기기
018120,진로발효,알코올음료 제조업,주정
078340,컴투스,소프트웨어 개발 및 공급업,모바일게임
221980,케이디켐,기타 화학제품 제조업,PVC 안정제
250930,케이비제10호스팩,금융 지원 서비스업,기업인수합병
089150,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기"
039420,케이엘넷,전기 통신업,EC/EDI
032500,케이엠더블유,통신 및 방송 장비 제조업,RF 부품 및 중계기
256940,케이피에스,특수 목적용 기계 제조업,OLED 마스크 인장기
224060,코디엠,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)"
101670,코리아에스이,"구조용 금속제품, 탱크 및 증기발생기 제조업","영구앵커,교량용케이블,타이케이블"
060280,큐렉소,기타 상품 전문 소매업,"만화단행본, 정기간행물"
040350,큐로컴,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템"
043590,크로바하이텍,반도체 제조업,"트랜스포머, 코일"
114120,크루셜텍,전자부품 제조업,"옵티컬트랙패드, LED플래시모듈, PL Lens"
083790,크리스탈,자연과학 및 공학 연구개발업,신개념항생제(전임상)
237880,클리오,기타 화학제품 제조업,"색조화장품, 기초화장품"
053620,태양,기타 금속 가공제품 제조업,"휴대용 부탄가스, 외주수탁품"
066700,테라젠이텍스,의약품 제조업,"Loading/Unloading System, PCB Bonding System"
196450,텔루스,사진장비 및 광학기기 제조업,휴대폰용 카메라 렌즈모듈 제조
246710,티앤알바이오팹,기초 의약물질 및 생물학적 제제 제조업,"생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제"
062860,티엘아이,반도체 제조업,LCDTV및모니터용TimingController
054300,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트
263750,펄어비스,소프트웨어 개발 및 공급업,온라인 게임 개발 서비스(검은사막)
189690,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등)
023770,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어
131390,피앤이솔루션,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 공정용 장비, 산업용 정류기"
073570,피엠지파마,특수 목적용 기계 제조업,Wafer Burn In Test 장비
064800,필링크,"섬유, 의복, 신발 및 가죽제품 소매업",Wap Gateway
261200,하나금융9호스팩,금융 지원 서비스업,기업 인수합병
053300,한국정보인증,소프트웨어 개발 및 공급업,"공인인증서, PKI솔루션 등"
310870,한국제8호스팩,금융 지원 서비스업,기업인수 및 합병
030520,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어
226440,한송네오텍,특수 목적용 기계 제조업,OLED FMM 인장기
042520,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)"
024740,한일단조,자동차 신품 부품 제조업,단조품
123840,한일진공,특수 목적용 기계 제조업,진공장비
079170,한창산업,1차 비철금속 제조업,"아연말,리튬브로마이드,산화망간,인산아연"
220630,해마로푸드서비스,음·식료품 및 담배 도매업,"햄버거, 치킨, 식음료유통"
060560,홈센타홀딩스,기타 금융업,"건축자재,레미콘"
134780,화진,자동차 신품 부품 제조업,"우드그레인, IPE"
065510,휴비츠,의료용 기기 제조업,"자동검안기, 자동렌즈미터"
010240,흥국,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품
306620,DB금융스팩6호,금융 지원 서비스업,기업인수합병
032860,GMR 머티리얼즈,"해체, 선별 및 원료 재생업",철스크랩
028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑
045890,GV,전구 및 조명장치 제조업,"CNC전용장비,LightPanel"
078150,HB테크놀러지,특수 목적용 기계 제조업,TFT-LCD검사장비
095340,ISC,전자부품 제조업,반도체테스트소켓
099520,ITX엠투엠,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역"
058400,KNN,텔레비전 방송업,방송프로그램 제작 및 송출
060370,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무
160550,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급
053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재
030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션"
019550,SBI인베스트먼트,신탁업 및 집합투자업,벤처캐피탈
232330,SK3호스팩,금융 지원 서비스업,기업인수합병
161570,THE MIDONG,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템"
052220,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시"
014570,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종"
053270,구영테크,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등
053260,금강철강,1차 철강 제조업,"냉연압연강판, 산세코일"
151910,나노스,전자부품 제조업,"Blue Filter, IR Filter, Camera Module"
190510,나무가,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈"
092730,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제
225570,넷게임즈,소프트웨어 개발 및 공급업,기업인수합병
270870,뉴트리,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등"
222040,뉴트리바이오텍,기타 식품 제조업,건강기능식품
119860,다나와,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고"
004780,대륙제관,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기
025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..
027830,대성창투,신탁업 및 집합투자업,투자서비스
006580,대양제지,"펄프, 종이 및 판지 제조업",골판지원지
120240,대정화금,기초 화학물질 제조업,"시약, 원료의약품"
003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료
017680,데코앤이,봉제의복 제조업,숙녀복
033500,동성화인텍,기초 화학물질 제조업,초저온 보냉재
060380,동양에스텍,1차 철강 제조업,"열연박판, 열연후판, 무늬강판"
079960,동양이엔피,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치"
023790,동일철강,1차 철강 제조업,찬넬
078590,두올산업,자동차 신품 부품 제조업,자동차내장카페트
030350,드래곤플라이,소프트웨어 개발 및 공급업,온라인게임
203650,드림시큐리티,소프트웨어 개발 및 공급업,솔루션
066670,디스플레이텍,전자부품 제조업,LCD Module
